date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:46	128329/128329	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/69071A53-71F7-AFF2-8F3E-A42DB793EF22-multi577.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/69071A53-71F7-AFF2-8F3E-A42DB793EF22-multi577.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:47	151666/151666	U-----	200	untouched ('')	image/jpeg	date:Wed,%2025%20Nov%202015%2019:20:17%20GMT	http://groupeleblancgroup.com/upload/photo/6KIOJYF616KGPXFRZ7YW-7.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/6KIOJYF616KGPXFRZ7YW-7.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:47	117669/117669	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/70ACFFDB-B583-0898-05D4-AFCDC27ECDA2-multi652.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/70ACFFDB-B583-0898-05D4-AFCDC27ECDA2-multi652.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:48	138156/138156	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/7133C854-8536-9A58-27B0-CDD0CF2D3A15-multi106.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/7133C854-8536-9A58-27B0-CDD0CF2D3A15-multi106.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:48	138327/138327	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/72494676-CA5B-E9F3-5892-9B54DEF45BF1-multi338.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/72494676-CA5B-E9F3-5892-9B54DEF45BF1-multi338.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:48	282818/282818	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2019:21:24%20GMT	http://groupeleblancgroup.com/upload/photo/72J3NN17D3WEDSQRZHQK-_0000__MG_0865.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/72J3NN17D3WEDSQRZHQK-_0000__MG_0865.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:49	239657/239657	U-----	200	untouched ('')	image/png	date:Fri,%2031%20Oct%202014%2015:15:49%20GMT	http://groupeleblancgroup.com/upload/photo/740JQC4IM86YNGX6B1MV-6.png	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/740JQC4IM86YNGX6B1MV-6.png	(from http://groupeleblancgroup.com/upload/photo/)
14:31:49	244539/244539	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2014:20:38%20GMT	http://groupeleblancgroup.com/upload/photo/79NSYV9R9QHOCGKH72AC-AB8508A4-BE58-7853-DF26-E388788F7682-multi563.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/79NSYV9R9QHOCGKH72AC-AB8508A4-BE58-7853-DF26-E388788F7682-multi563.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:49	116460/116460	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/7E7EAD36-5EE1-0A65-BFD8-D0B86FF4F6BC-multi952.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/7E7EAD36-5EE1-0A65-BFD8-D0B86FF4F6BC-multi952.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:50	4858006/4858006	U-----	200	untouched ('')	image/jpeg	date:Tue,%2023%20May%202017%2018:06:02%20GMT	http://groupeleblancgroup.com/upload/photo/7Q0RZYTTLOI5HOQ82NIO-IMG_5013.JPG	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/7Q0RZYTTLOI5HOQ82NIO-IMG_5013.jpg	(from http://groupeleblancgroup.com/upload/photo/)
